key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount
2025pncmp_qm53,qm,1,53,frc9567,0,3,0,1,1,0,1,0,2,0,0,0,0,0,Park,0,"LEFT START,PLACED PRELOADED ON L4","RAN MULTIPLE ALGAE CYCLES, GRABBED ALGAE FROM GROUND AND PROCESSED. BAD AT ALGAE COLLECT, VERY INACCURATE. PLAYED BAD DEFENSE BEFORE GETTING CORAL STUCK UNDER BOT. TRIED TO GET IT OUT",TRIED TO CLIMB BUT FAILED,PRANAV,0,0,1,0,0,frc9036,frc9567,frc4915,175,124,frc3674,frc2471,frc10416,red,24,Yes,Yes,Yes,9,33,0,1,1,6,Parked,Parked,Parked,1,0,0,0,0,0,2,2,0,19,65,91,124,2,0,20,1,4
2025pncmp_qm53,qm,1,53,frc4915,,1,,,,,,,,,,,,,None,,,,,,,0,,,0,frc9036,frc9567,frc4915,175,124,frc3674,frc2471,frc10416,red,24,Yes,Yes,Yes,9,33,0,1,1,6,Parked,Parked,Parked,1,0,0,0,0,0,2,2,0,19,65,91,124,2,0,20,1,4
2025pncmp_qm54,qm,1,54,frc2930,0,1,0,0,0,0,1,0,1,4,2,4,0,0,Deep Climb,3,they got all three,"They are good at algae, but slow at coral, but all is reliable",8 sec climb,Aarush ,0,0,1,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,49,Yes,Yes,Yes,9,58,1,1,1,26,DeepCage,DeepCage,Parked,0,6,0,0,0,0,5,6,0,41,119,177,241,2,0,32,1,7
2025pncmp_qm54,qm,1,54,frc1318,0,3,0,0,0,6,3,3,0,0,3,1,5,0,Deep Climb,1,"Moved forward, twisted their placing mechanism, and placed one preloaded coral on l4, moved quite slow.","Cycled 9 coral, really reliable and good for l1 placing, as well as barge algae placing, and removal. A good l1 bot and algae bot.","Barely deep climbed, pretty sure it counted, barely off the ground.",Dev Sharma,0,0,1,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,49,Yes,Yes,Yes,9,58,1,1,1,26,DeepCage,DeepCage,Parked,0,6,0,0,0,0,5,6,0,41,119,177,241,2,0,32,1,7
2025pncmp_qm54,qm,1,54,frc1778,0,4,0,0,0,0,4,3,0,4,5,5,1,0,Park,3,great auto with 3 coral,super fun to watch with smooth cycles and great with both coral and algae,parked at the last moment,naman,0,0,1,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,49,Yes,Yes,Yes,9,58,1,1,1,26,DeepCage,DeepCage,Parked,0,6,0,0,0,0,5,6,0,41,119,177,241,2,0,32,1,7
2025pncmp_qm54,qm,1,54,frc1540,0,4,0,0,0,0,2,2,0,4,4,5,1,0,Deep Climb,1,missed 2 coral one missed the reef  and the other was not around collected,"their coral and alage was good. They are able to ground collect fast, move fast and place good. Their alage is okay because they are a little slow but they can do processor. Good driving but were a , little erratic at the beginning of the match.",they had a solid fast climb.,Hendrix Day,0,0,1,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,35,Yes,Yes,Yes,9,44,0,0,0,6,Parked,Parked,Parked,0,0,0,0,1,0,11,1,1,35,115,165,209,0,0,44,1,5
2025pncmp_qm54,qm,1,54,frc3663,0,2,0,0,0,0,3,6,0,1,1,2,0,0,Deep Climb,3,3 CORAL ON L4,Ran consistently fast and accurate algae cycles. Grabbed algae from reef but mainly from ground and shot into barge. Did a couple coral at the end ,Deep climbed in under 7 seconds,Pranav,0,0,1,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,35,Yes,Yes,Yes,9,44,0,0,0,6,Parked,Parked,Parked,0,0,0,0,1,0,11,1,1,35,115,165,209,0,0,44,1,5
2025pncmp_qm54,qm,1,54,frc4043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,Did not move,missed that once but overall quite consistent ,for some reason started moving very slowly and did not make it with enough time to climb,Aw,0,0,0,0,0,frc2930,frc3663,frc4043,241,209,frc1318,frc1778,frc1540,red,35,Yes,Yes,Yes,9,44,0,0,0,6,Parked,Parked,Parked,0,0,0,0,1,0,11,1,1,35,115,165,209,0,0,44,1,5
2025pncmp_qm55,qm,1,55,frc2522,0,1,0,0,0,0,1,0,0,4,5,4,1,0,Park,1,"Placed one coral on l4, but missed other coral places","14 total cycles, was able to have relatively consistent coral cycles, and good l4 placing.","did deep climb, but it didn't climb",Dev Sharma,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,27,Yes,Yes,Yes,9,36,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,5,6,0,31,113,185,221,6,0,56,1,5
2025pncmp_qm55,qm,1,55,frc6696,0,5,0,0,0,0,4,3,0,4,5,1,0,0,Park,2,Went quite slow on moving,"Missed one lvl 3 coral, when picking up algae dropped it not on purpose, over quite quick for placing coral, less quick putting algae in the barge",Waited till last 2 seconds to go over made no attempt to climb ,Aw,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,27,Yes,Yes,Yes,9,36,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,5,6,0,31,113,185,221,6,0,56,1,5
2025pncmp_qm55,qm,1,55,frc4131,0,3,0,0,0,0,0,0,4,0,0,0,0,0,Park,0,they missed l1,they literally just did processor and scored in both processors,they simply parked,naman,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,27,Yes,Yes,Yes,9,36,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,5,6,0,31,113,185,221,6,0,56,1,5
2025pncmp_qm55,qm,1,55,frc4469,0,2,0,0,1,0,2,2,0,1,3,0,0,0,Park,0,Missed all 3 coral,"was good at trading off (taking algae off then place coral), then got a coral stuck in robot",park no climb,Cayden,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,28,Yes,Yes,Yes,9,37,1,1,0,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,8,2,0,25,89,159,196,2,0,44,1,4
2025pncmp_qm55,qm,1,55,frc957,0,3,0,0,0,0,1,0,0,5,4,0,0,0,Deep Climb,3,they had a good one nothing unusual happened.,their telop was good but not as good as usual nthey had a couple slow cycles because of some collection error. also missed 1 or 2 times. score might not be fully acurate ,good fast climb,Hendrix Day,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,28,Yes,Yes,Yes,9,37,1,1,0,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,8,2,0,25,89,159,196,2,0,44,1,4
2025pncmp_qm55,qm,1,55,frc7034,0,4,0,0,0,0,2,0,0,4,2,1,1,0,Deep Climb,3,Ran good 3 coral on L4,"Good, speedy bot able to score on almosf all levels well, speedy at moving but very bad collect. Takes a lot of time to collect because very precise, lots of coral fallen down and takes time",Deep climbed decently fast,Pranav,0,0,1,0,0,frc2522,frc957,frc7034,221,196,frc6696,frc4131,frc4469,red,28,Yes,Yes,Yes,9,37,1,1,0,26,Parked,DeepCage,DeepCage,0,0,0,0,0,0,8,2,0,25,89,159,196,2,0,44,1,4
2025pncmp_qm56,qm,1,56,frc10079,0,2,0,0,0,0,3,0,0,2,6,3,2,0,None,3,"good auto, 3 coral on l4, quick and smooth, placing looked good","scored 13 coral, relatively consistent cycles, station collect was also consistent, placing missed l3 1-2 times",was still placing coral,Dev Sharma,0,0,1,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,42,Yes,Yes,Yes,9,51,0,1,1,0,None,None,None,1,0,0,0,0,0,2,5,1,34,105,125,176,2,0,20,1,6
2025pncmp_qm56,qm,1,56,frc955,0,4,0,0,1,0,0,0,0,4,3,2,0,0,None,3,Very quick and accurate ,"Doing good was quick, at one point strangely went back and forth, missed a lvl three coral, and got it stuck in itself, tried the spin method, it didn't work, went to the other side to play defense wasn't great at it, then ran over algae when going to barge, and got stuck",stuck on algae couldn't go ober,Aw,0,4,1,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,42,Yes,Yes,Yes,9,51,0,1,1,0,None,None,None,1,0,0,0,0,0,2,5,1,34,105,125,176,2,0,20,1,6
2025pncmp_qm56,qm,1,56,frc997,0,3,0,0,0,0,3,0,2,1,0,2,0,0,None,0,they moved really slow towards the reef and missed l4 miserably.,they mostly worked with algae and at one point were on the receiving end of a treacherous ramming accident,they couldn't park in time,naman,0,2,1,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,42,Yes,Yes,Yes,9,51,0,1,1,0,None,None,None,1,0,0,0,0,0,2,5,1,34,105,125,176,2,0,20,1,6
2025pncmp_qm56,qm,1,56,frc948,0,2,0,0,0,0,1,0,0,1,4,2,5,0,Deep Climb,1,Just place one,"Can pick up off the ground but will only be L1, kinda fast at cycles","looks to be attached to the cage, deep cage ",Cayden ,0,0,1,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,21,Yes,Yes,Yes,9,30,1,1,1,16,DeepCage,Parked,Parked,0,8,0,0,0,0,3,3,0,25,85,125,163,2,0,24,1,3
2025pncmp_qm56,qm,1,56,frc9442,0,4,0,0,0,0,1,2,0,3,1,0,1,0,Park,1,their auto was interesting they score one coral then collect an alage ,"they did okay this match because they were slow on the alage because they almost missed the barge but clutched up. they missed a couple times when placing coral, but they had some jerky movment. near the end of the match their ground collect stopped working so they went to play some defense which was mildly effective but they almost took 997 out.", ran out of time to climb,Hendrix Day,0,0,1,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,21,Yes,Yes,Yes,9,30,1,1,1,16,DeepCage,Parked,Parked,0,8,0,0,0,0,3,3,0,25,85,125,163,2,0,24,1,3
2025pncmp_qm56,qm,1,56,frc2412,0,1,0,0,0,21,1,0,2,5,1,0,0,1,Park,1,"Placed preloaded on L4, grabbed from station but missed","Really fast bot, able to weave past defense and wide intake makes it easy. Had placing troubles and broke down but came back. Able to run good cycles",Deep climbed but fell down,Pranav,0,0,0,0,0,frc10079,frc9442,frc2412,176,163,frc955,frc997,frc948,red,21,Yes,Yes,Yes,9,30,1,1,1,16,DeepCage,Parked,Parked,0,8,0,0,0,0,3,3,0,25,85,125,163,2,0,24,1,3
2025pncmp_qm57,qm,1,57,frc2976,0,4,0,0,0,16,0,0,0,0,4,1,0,0,None,1,"Scored one viral in auto, but missed the other a little bit","cycled only 5 coral, took a lot of time to collect from the station, placing was a hit or miss",was still placing coral,Dev Sharma,0,0,1,0,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,21,Yes,Yes,Yes,9,30,0,1,0,4,None,Parked,Parked,0,0,0,0,0,0,6,1,0,16,48,88,118,2,0,36,1,3
2025pncmp_qm57,qm,1,57,frc3574,0,3,0,0,0,0,0,0,0,0,0,2,1,0,Park,0,Attempted one lvl four coral and missed,"Had trouble getting arm down in beginning and later continuesly missed, had many issues, they do get hit by there alliance partners a bit, but they still had trouble like with intake and took a long time to line up to place",took a while to line up and ran out of time,Aw,0,0,1,0,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,21,Yes,Yes,Yes,9,30,0,1,0,4,None,Parked,Parked,0,0,0,0,0,0,6,1,0,16,48,88,118,2,0,36,1,3
2025pncmp_qm57,qm,1,57,frc360,0,2,0,0,0,0,3,5,1,1,1,1,1,0,Park,2,accurate but slow two coral auto and its almost a three coral,they have a really intriguing algae shooting mechanism that shoots from ground level but its mediocre in terms of accuracy with 5/8 shots made,they parked at the last moment,naman,0,0,1,0,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,21,Yes,Yes,Yes,9,30,0,1,0,4,None,Parked,Parked,0,0,0,0,0,0,6,1,0,16,48,88,118,2,0,36,1,3
2025pncmp_qm57,qm,1,57,frc5937,0,3,2,0,0,0,4,5,2,0,0,0,0,0,Deep Climb,0,placed all algae in barge,"really good at processing and barge only, ",Deep cage climb ,cayden,0,0,1,2,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,10,6,0,32,107,175,219,2,0,52,1,5
2025pncmp_qm57,qm,1,57,frc3218,0,4,1,0,0,0,0,0,0,3,5,3,0,0,Park,2,their auto was okay but they contributed to a ranking point and then a little more,"they focused on coral, were pretty good at it could move fast, not that many miscues on placing or station collect. solid at coral and had some good driving",they tried to climb but were unsuccesful,hendrix day,0,0,0,0,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,10,6,0,32,107,175,219,2,0,52,1,5
2025pncmp_qm57,qm,1,57,frc4512,0,1,0,0,0,0,0,0,0,2,7,7,0,0,Park,3,Had a 3 coral l4 auto and grabbed 4tht ,Very speedy bot able to run consistently accurate cycles throughout. Scored on almost all the levels well. Lots of cycles done,"Continued to run cycles, parked last second",Pranav,0,0,1,0,0,frc2976,frc3218,frc4512,118,219,frc3574,frc360,frc5937,blue,35,Yes,Yes,Yes,9,44,1,1,1,16,DeepCage,Parked,Parked,0,0,0,0,0,0,10,6,0,32,107,175,219,2,0,52,1,5
2025pncmp_qm58,qm,1,58,frc2046,0,4,0,0,0,0,6,3,2,6,5,3,0,0,Deep Climb,2,"scored two coral on l4, but missed 2 ","scored 3 algae in the net, and two in the processor, good with algae, also scored additional 14 coral well","climbed, but algae was touching them",Dev Sharma,0,0,1,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,14,Yes,Yes,Yes,9,23,1,1,1,24,DeepCage,None,DeepCage,0,2,0,0,0,0,6,3,0,19,69,129,154,2,0,36,1,2
2025pncmp_qm58,qm,1,58,frc9446,0,1,0,0,1,0,0,0,0,0,1,2,0,0,None,0,Did nothing ,"Missed three times, takes a long Time to place coral, because there arm is shakey and therefore its hard to line up ID assume, had trouble with intake, went to play defense did like a bit of that till they got stuck on algae",stuck on algae,Aw,0,10,0,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,14,Yes,Yes,Yes,9,23,1,1,1,24,DeepCage,None,DeepCage,0,2,0,0,0,0,6,3,0,19,69,129,154,2,0,36,1,2
2025pncmp_qm58,qm,1,58,frc6443,0,3,0,0,1,0,0,0,0,0,0,0,0,0,Deep Climb,0,they left start zone and missed l4,they just played defense and had almost no effect on the opposing teams score,their deep climb was dangerously low,naman,0,0,1,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,14,Yes,Yes,Yes,9,23,1,1,1,24,DeepCage,None,DeepCage,0,2,0,0,0,0,6,3,0,19,69,129,154,2,0,36,1,2
2025pncmp_qm58,qm,1,58,frc2147,0,3,1,0,0,0,1,1,0,1,3,2,0,0,Deep Climb,1,"missed didn't pick up either algae,","very slow at getting coral, dropped alot of coral at the station, ",deep climb easy,cayden,0,0,1,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,42,Yes,Yes,Yes,9,51,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,4,6,0,34,107,157,208,3,0,34,1,6
2025pncmp_qm58,qm,1,58,frc3636,0,4,0,0,0,17,2,1,0,3,4,2,0,0,None,1,missed one coral ,"6-8 seconds on a good small cycle. but when they got defended they got slowed down a good amount, also they ran into their teammates a couple times. okay at alage not the fastest at barge but they can do it. good coral bot overall","not able to climb, but parked",Hendrix Day,0,0,1,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,42,Yes,Yes,Yes,9,51,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,4,6,0,34,107,157,208,3,0,34,1,6
2025pncmp_qm58,qm,1,58,frc9023,0,2,0,0,0,0,2,0,3,1,4,5,1,0,Park,3,3 coral auto,"Speedy bot, running good consistent cycles. Misses infrequently and able to pit algae in processor. ",Parked last second,,0,0,1,0,0,frc2046,frc3636,frc9023,154,208,frc9446,frc6443,frc2147,blue,42,Yes,Yes,Yes,9,51,1,1,1,16,DeepCage,Parked,Parked,1,0,0,0,0,0,4,6,0,34,107,157,208,3,0,34,1,6
2025pncmp_qm59,qm,1,59,frc492,0,1,1,0,0,0,1,0,0,4,2,3,0,0,Deep Climb,0,"Tried to place l4, but failed. Removed on accident","Very very very slow robot, and not very accurate. Dnp","5 sec climbed, stalled for 10 sec",Aarush V,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,3,Yes,Yes,Yes,9,12,1,1,1,18,DeepCage,None,ShallowCage,0,0,0,0,0,0,3,3,0,21,86,158,170,7,0,54,1,1
2025pncmp_qm59,qm,1,59,frc9036,0,1,0,0,0,0,1,0,0,4,2,2,1,0,Park,0,Attempted lvl one but missed,missed many times had trouble with placing,"waited till end, went over, made no attempt to climb ",Aw,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,3,Yes,Yes,Yes,9,12,1,1,1,18,DeepCage,None,ShallowCage,0,0,0,0,0,0,3,3,0,21,86,158,170,7,0,54,1,1
2025pncmp_qm59,qm,1,59,frc9567,0,3,1,1,0,0,0,0,6,0,0,0,0,0,Shallow Climb,0,they removed an algae and also scored a coral,they were decent and were primarily an algae bot,shallow climbed smoothly,naman,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,3,Yes,Yes,Yes,9,12,1,1,1,18,DeepCage,None,ShallowCage,0,0,0,0,0,0,3,3,0,21,86,158,170,7,0,54,1,1
2025pncmp_qm59,qm,1,59,frc9450,0,5,1,2,0,0,4,5,3,1,0,0,2,1,Deep Climb,0,missed 2 L4,"very good at algae,",deep cage,cayden,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,40,Yes,Yes,Yes,9,49,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,11,6,0,40,128,226,275,3,0,62,1,7
2025pncmp_qm59,qm,1,59,frc1425,0,1,0,0,0,0,0,0,0,3,5,6,2,0,Deep Climb,3,"3 coral, masterpeice","insane good, first pick best team. focused coral ","great, very fast deep climb",Hendrix Day,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,40,Yes,Yes,Yes,9,49,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,11,6,0,40,128,226,275,3,0,62,1,7
2025pncmp_qm59,qm,1,59,frc5468,0,4,0,0,0,0,0,0,0,4,6,3,0,0,Deep Climb,1,"Sold. Got first coral on L4, missed the next two","Fast bot, able to do multiple cycles on l2 through l4 consistently and accurately. Very speedy",Ran more cycles before climbing. Triple deep climb and world record,Pranav,0,0,1,0,0,frc492,frc1425,frc5468,170,275,frc9036,frc9567,frc9450,blue,40,Yes,Yes,Yes,9,49,1,1,1,36,DeepCage,DeepCage,DeepCage,0,0,0,0,0,0,11,6,0,40,128,226,275,3,0,62,1,7
2025pncmp_qm6,qm,1,6,frc10079,0,4,0,0,0,0,0,0,0,5,2,3,0,0,None,2,almost a 3 coral auto but their human player made a mistake on the last coral,got vigorous defense played on them but still managed to successfully complete many cycles.,was driving to barge zone but failed to make it in time,naman,0,0,1,0,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,31,Yes,Yes,Yes,9,40,0,0,0,2,None,Parked,None,0,0,0,0,0,0,2,2,1,26,88,98,138,0,0,8,1,5
2025pncmp_qm6,qm,1,6,frc4469,0,4,0,0,1,0,3,1,0,0,0,0,0,0,Park,2,really fast pick up and placement of both algae and coral,"algea is 50% accurate, but that's all they do","tried to climb, just unable to go up",Aarush V,0,0,1,0,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,31,Yes,Yes,Yes,9,40,0,0,0,2,None,Parked,None,0,0,0,0,0,0,2,2,1,26,88,98,138,0,0,8,1,5
2025pncmp_qm6,qm,1,6,frc9036,0,3,0,1,0,0,1,0,0,1,6,2,1,0,None,0,"Moved forward and placed coral on l1, didn't do anything else.","Cycled coral the whole time, had ground collect, and mostly placed on l3. Cycle times were somewhat slow though, and ground collect took time to grab just one coral. Removed one algae as well. Did pretty well otherwise.",Couldn't reach the barge in time.,Dev Sharma,0,0,1,0,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,31,Yes,Yes,Yes,9,40,0,0,0,2,None,Parked,None,0,0,0,0,0,0,2,2,1,26,88,98,138,0,0,8,1,5
2025pncmp_qm6,qm,1,6,frc4450,0,3,1,1,0,0,2,2,1,0,0,0,0,0,None,0,missed L4 and tried to collect 2nd algae but didn't pick up,"good at barge and processing, coral didn't place Rewatch or keep eye on",Experience at deep climbing ,cayden,0,0,1,1,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,24,Yes,Yes,Yes,9,33,1,0,1,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,3,4,0,20,55,99,138,1,0,18,1,4
2025pncmp_qm6,qm,1,6,frc2522,0,2,0,0,0,0,2,0,0,4,3,5,5,0,Deep Climb,3,they were able to score 3 coral. Great auto and did not miss,"they were able to ground Collect and score on all levels. Coral bot, fast cycles depending on how close the coral is. ",Took a long time to line up and climb. Were rushed with not that much delay.,Hendrix day,0,0,1,0,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,24,Yes,Yes,Yes,9,33,1,0,1,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,3,4,0,20,55,99,138,1,0,18,1,4
2025pncmp_qm6,qm,1,6,frc3826,0,5,0,0,1,30,0,0,0,0,0,0,0,0,Deep Climb,0,left.,"stuck on algae for 30 sec. Played defense immediately,knocked over lollipops and hovered between two stations ","took few tries, but worked.",oliv and anvi,0,1,1,0,0,frc10079,frc2522,frc3826,138,138,frc4469,frc9036,frc4450,,24,Yes,Yes,Yes,9,33,1,0,1,26,Parked,DeepCage,DeepCage,0,6,0,0,0,0,3,4,0,20,55,99,138,1,0,18,1,4
2025pncmp_qm60,qm,1,60,frc3826,0,3,0,0,1,0,1,0,3,0,0,0,0,0,Deep Climb,1,they just placed one ,"they processed 3 then player defense, but they aren't fast enough, they have a good defense strat tho.would not recommend picking",5 sec deep climb,Aarush V,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,31,Yes,Yes,Yes,9,40,1,1,1,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,5,3,0,32,109,189,235,4,0,44,1,5
2025pncmp_qm60,qm,1,60,frc2930,0,2,0,0,0,0,1,0,0,6,6,2,0,0,Shallow Climb,2,"Did well, missed once","very quick with picking up (ground collect) and placing coral, had very few issues, had a bit of trouble with pick up in beginning ",took about 26 senconds to climb mostly lining up,Aw,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,31,Yes,Yes,Yes,9,40,1,1,1,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,5,3,0,32,109,189,235,4,0,44,1,5
2025pncmp_qm60,qm,1,60,frc4513,0,4,0,0,0,0,1,0,0,2,4,3,0,0,Deep Climb,2,pretty good auto with two coral,they had smooth cycles and were decent in terms of accuracy,they climbed and synchronized ,naman,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,31,Yes,Yes,Yes,9,40,1,1,1,36,DeepCage,DeepCage,DeepCage,0,6,0,0,0,0,5,3,0,32,109,189,235,4,0,44,1,5
2025pncmp_qm60,qm,1,60,frc2910,0,5,1,0,0,0,1,6,5,2,3,4,0,2,Deep Climb,2,"very accurate at de reefing, and scoring the coral",very fast and accurate at both algae and coral,deep cage fast,cayden,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,68,Yes,Yes,Yes,9,77,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,9,6,1,40,104,196,273,5,0,66,1,10
2025pncmp_qm60,qm,1,60,frc2522,0,4,0,0,0,0,1,0,0,0,2,8,2,0,Deep Climb,3,they had a good auto consistent 3 coral,"they focused on coral and very fast at it, collected fast and placed fast, pretty good movment. But they were slowed down by some akward coral spots and when they dropped a coral once they slowed down a little bit",good fast climb 8-12 seconds,Hendrix Day,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,68,Yes,Yes,Yes,9,77,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,9,6,1,40,104,196,273,5,0,66,1,10
2025pncmp_qm60,qm,1,60,frc957,0,2,0,0,0,0,0,0,0,3,5,0,2,0,Deep Climb,3,3 coral auto,"Ran speedy cycles, very consistent and accurate place. Precise collect needed so can get defended on easily",Deep climbed,Pranav,0,0,1,0,0,frc3826,frc2522,frc957,235,273,frc2930,frc4513,frc2910,blue,68,Yes,Yes,Yes,9,77,1,1,1,26,DeepCage,Parked,DeepCage,0,0,0,0,0,0,9,6,1,40,104,196,273,5,0,66,1,10
